Time,iGlob,tOut,vpOut,co2Out,wind,tSky,tSoOut,dayRadSum,isDay,isDaySmooth,hElevation
Time since start of data,Outdoor global solar radiation,Outdoor temperature,Outdoor vapor pressure,Outdoor CO2 concentration,Outdoor wind speed,Apparent sky temperature,Soil temperature at 2 m depth,Daily sum of outdoor global solar radiation,Switch determining if it is day or night,Smooth switch determining if it is day or night,Elevation at location
s,W m**-2,°C,Pa,mg m**-3,m s**-1,°C,°C,MJ m**-2,-,-,m above sea level
3240.0,0.0,7.200000000000001,432.98760965558347,803.5385014582147,1.2400000000000007,-4.799999999999999,15.546249815095816,6.08556,0.0,0.0,1551.0
3360.0,0.0,6.629999999999999,452.09830550685626,805.175562527023,0.30000000000000016,-5.370000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
3480.0,0.0,6.629999999999999,452.09830550685626,805.175562527023,0.30000000000000016,-5.370000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
3600.0,0.0,5.95,427.7165438608262,807.1372944600877,0.8400000000000009,-6.05,15.546249815095816,6.08556,0.0,0.0,1551.0
3720.0,0.0,5.95,427.7165438608262,807.1372944600877,0.8400000000000009,-6.05,15.546249815095816,6.08556,0.0,0.0,1551.0
3840.0,0.0,6.2299999999999995,415.18489456283663,806.328365966821,0.9100000000000018,-5.7700000000000005,15.546249815095816,6.08556,0.0,0.0,1551.0
3960.0,0.0,6.2299999999999995,415.18489456283663,806.328365966821,0.9100000000000018,-5.7700000000000005,15.546249815095816,6.08556,0.0,0.0,1551.0
4080.0,0.0,6.2299999999999995,415.18489456283663,806.328365966821,0.9100000000000018,-5.7700000000000005,15.546249815095816,6.08556,0.0,0.0,1551.0
4200.0,0.0,6.929999999999998,407.9554117146613,804.3131208362271,0.9100000000000018,-5.070000000000002,15.546249815095816,6.08556,0.0,0.0,1551.0
4320.0,0.0,6.929999999999998,407.9554117146613,804.3131208362271,0.9100000000000018,-5.070000000000002,15.546249815095816,6.08556,0.0,0.0,1551.0
4440.0,0.0,7.42,420.80952516089997,802.9084324190414,0.7499999999999992,-4.58,15.546249815095816,6.08556,0.0,0.0,1551.0
4560.0,0.0,7.42,420.80952516089997,802.9084324190414,0.7499999999999992,-4.58,15.546249815095816,6.08556,0.0,0.0,1551.0
4680.0,0.0,7.42,420.80952516089997,802.9084324190414,0.7499999999999992,-4.58,15.546249815095816,6.08556,0.0,0.0,1551.0
4800.0,0.0,7.559999999999999,427.95808231957864,802.5079936012627,1.1999999999999988,-4.440000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
4920.0,0.0,7.559999999999999,427.95808231957864,802.5079936012627,1.1999999999999988,-4.440000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
5040.0,0.0,6.939999999999999,441.59042379049686,804.2844045978452,0.10999999999999989,-5.060000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
5160.0,0.0,6.939999999999999,441.59042379049686,804.2844045978452,0.10999999999999989,-5.060000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
5280.0,0.0,6.939999999999999,441.59042379049686,804.2844045978452,0.10999999999999989,-5.060000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
5400.0,0.0,6.539999999999999,426.0642372703477,805.434655811114,0.7999999999999992,-5.460000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
5520.0,0.0,6.539999999999999,426.0642372703477,805.434655811114,0.7999999999999992,-5.460000000000001,15.546249815095816,6.08556,0.0,0.0,1551.0
5640.0,0.0,6.1800000000000015,437.2909575175226,806.4726985422634,0.2600000000000002,-5.8199999999999985,15.546249815095816,6.08556,0.0,0.0,1551.0
5760.0,0.0,6.1800000000000015,437.2909575175226,806.4726985422634,0.2600000000000002,-5.8199999999999985,15.546249815095816,6.08556,0.0,0.0,1551.0
5880.0,0.0,6.1800000000000015,437.2909575175226,806.4726985422634,0.2600000000000002,-5.8199999999999985,15.546249815095816,6.08556,0.0,0.0,1551.0
6000.0,0.0,6.400000000000002,411.43220182329816,805.838021405153,1.6199999999999992,-5.599999999999998,15.546249815095816,6.08556,0.0,0.0,1551.0
6120.0,0.0,6.400000000000002,411.43220182329816,805.838021405153,1.6199999999999992,-5.599999999999998,15.546249815095816,6.08556,0.0,0.0,1551.0
6240.0,0.0,6.690000000000001,433.4079142957908,805.0029262571843,1.0699999999999998,-5.309999999999999,15.546249815095816,6.08556,0.0,0.0,1551.0
6360.0,0.0,6.690000000000001,433.4079142957908,805.0029262571843,1.0699999999999998,-5.309999999999999,15.546249815095816,6.08556,0.0,0.0,1551.0
6480.0,0.0,6.690000000000001,433.4079142957908,805.0029262571843,1.0699999999999998,-5.309999999999999,15.546249815095816,6.08556,0.0,0.0,1551.0
6600.0,0.0,6.820000000000002,435.21244301266995,804.6291348494855,1.2800000000000022,-5.179999999999998,15.546249815095816,6.08556,0.0,0.0,1551.0
6720.0,0.0,6.820000000000002,435.21244301266995,804.6291348494855,1.2800000000000022,-5.179999999999998,15.546249815095816,6.08556,0.0,0.0,1551.0
